epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,8778.47,1.5434,3.11787,1.95793,0.62629,0.52292,0.5675,0.28188,1.78411,3.46401,2.08629,0.000465534,0.000465534,0.000465534
36,9027.98,1.52267,3.11811,1.93963,0.66222,0.49875,0.57433,0.26573,1.85442,3.32008,2.09842,0.000463528,0.000463528,0.000463528
37,9168.41,1.51562,3.04923,1.93969,0.66347,0.57271,0.61297,0.2891,1.81474,3.11964,2.0902,0.000461471,0.000461471,0.000461471
38,9308.61,1.50918,2.99342,1.92181,0.66532,0.55943,0.623,0.29773,1.81247,3.20406,2.10196,0.000459362,0.000459362,0.000459362
39,9449.01,1.53209,3.04668,1.95216,0.68199,0.57846,0.64243,0.3163,1.75258,3.03446,2.03127,0.000457202,0.000457202,0.000457202
40,9589.1,1.50663,2.976,1.92827,0.63829,0.5577,0.59632,0.27233,1.85069,3.17325,2.11718,0.000454992,0.000454992,0.000454992
41,9729.76,1.50035,3.01418,1.92791,0.68131,0.57467,0.63782,0.31252,1.76985,3.07779,2.04368,0.000452732,0.000452732,0.000452732
42,9870.38,1.51669,2.94595,1.92222,0.65347,0.60894,0.64403,0.31351,1.73727,3.12736,2.05438,0.000450422,0.000450422,0.000450422
43,10014.6,1.49225,2.96775,1.91357,0.66615,0.6092,0.6691,0.32866,1.72274,3.02303,2.0102,0.000448063,0.000448063,0.000448063
44,10163.2,1.48659,2.91091,1.91336,0.65959,0.6305,0.67458,0.33214,1.72464,2.89318,2.04824,0.000445657,0.000445657,0.000445657
45,10370.8,1.5037,3.01983,1.92533,0.61129,0.5369,0.60211,0.27942,1.82322,3.27796,2.1567,0.000443202,0.000443202,0.000443202
46,10602.1,1.50273,2.93372,1.91101,0.65172,0.60938,0.66025,0.32551,1.72996,2.9954,2.00937,0.0004407,0.0004407,0.0004407
47,10839.6,1.48588,2.854,1.90575,0.64009,0.5798,0.61703,0.3022,1.78885,3.13651,2.06239,0.000438152,0.000438152,0.000438152
48,10979.3,1.48417,2.88724,1.91622,0.64859,0.57034,0.60932,0.28766,1.80635,3.13542,2.0996,0.000435559,0.000435559,0.000435559
49,11119.3,1.49562,2.92808,1.91272,0.61965,0.63442,0.64336,0.3083,1.77264,2.9835,2.05561,0.00043292,0.00043292,0.00043292
50,11259.4,1.48454,2.91185,1.91287,0.63727,0.57855,0.61619,0.27926,1.82449,3.14962,2.08997,0.000430236,0.000430236,0.000430236
51,11399.3,1.4666,2.82466,1.90095,0.69962,0.58327,0.65976,0.32615,1.74935,2.88149,2.04064,0.000427509,0.000427509,0.000427509
52,11539.1,1.47596,2.82444,1.8925,0.70528,0.57187,0.66986,0.32704,1.72504,2.91726,2.03986,0.000424738,0.000424738,0.000424738
53,11776.7,1.46269,2.838,1.88134,0.66716,0.60818,0.65678,0.32285,1.74082,2.94562,2.00949,0.000421925,0.000421925,0.000421925
54,12227.4,1.47532,2.79657,1.9013,0.70194,0.53036,0.61923,0.29494,1.81784,3.0583,2.07581,0.000419071,0.000419071,0.000419071
55,12664.5,1.47467,2.82932,1.89195,0.65675,0.59502,0.65638,0.32177,1.70699,2.9802,2.0074,0.000416175,0.000416175,0.000416175
56,13113.6,1.45371,2.80259,1.88866,0.67912,0.59891,0.64482,0.33113,1.69797,2.91328,1.98886,0.000413238,0.000413238,0.000413238
57,13351.8,1.4346,2.73017,1.85887,0.65103,0.61057,0.66359,0.33193,1.75099,2.89893,1.9937,0.000410262,0.000410262,0.000410262
58,13495.8,1.44672,2.74248,1.86513,0.67207,0.57424,0.62174,0.29845,1.85665,3.0793,2.11599,0.000407248,0.000407248,0.000407248
59,13638,1.44365,2.75571,1.86312,0.65147,0.59168,0.63969,0.307,1.80015,3.01943,2.07344,0.000404194,0.000404194,0.000404194
60,13782.7,1.4523,2.73225,1.87856,0.63298,0.59259,0.64976,0.31295,1.76293,2.99788,2.04833,0.000401104,0.000401104,0.000401104
61,14009,1.42729,2.72736,1.85948,0.66564,0.62828,0.6663,0.33235,1.70472,2.90008,2.00076,0.000397977,0.000397977,0.000397977
62,14264.4,1.4441,2.72493,1.86039,0.6852,0.651,0.70288,0.3465,1.71095,2.77516,1.99923,0.000394814,0.000394814,0.000394814
63,14471.6,1.42421,2.72839,1.85772,0.65317,0.61035,0.67443,0.33061,1.74142,2.89323,2.01881,0.000391616,0.000391616,0.000391616
64,14691.2,1.44177,2.67416,1.86014,0.64687,0.63291,0.66775,0.3379,1.69997,2.86858,1.97994,0.000388383,0.000388383,0.000388383
65,15161.3,1.44087,2.68737,1.86139,0.65883,0.57416,0.62882,0.31367,1.7521,3.04713,2.05736,0.000385117,0.000385117,0.000385117
66,15588.1,1.42767,2.6134,1.845,0.70449,0.5903,0.65597,0.32841,1.79465,2.84015,2.07445,0.000381818,0.000381818,0.000381818
67,15971.7,1.42592,2.70285,1.84743,0.70538,0.62429,0.6959,0.34629,1.71977,2.74131,2.01188,0.000378488,0.000378488,0.000378488
68,16268,1.4195,2.64131,1.83399,0.7129,0.62454,0.69372,0.34965,1.68626,2.75891,1.96733,0.000375126,0.000375126,0.000375126
69,16408,1.42979,2.62403,1.82998,0.64657,0.61402,0.66764,0.33133,1.72221,2.80626,2.01459,0.000371734,0.000371734,0.000371734
70,16546.8,1.42416,2.6891,1.83494,0.67899,0.62986,0.67912,0.35057,1.71017,2.76806,2.00184,0.000368313,0.000368313,0.000368313
71,16685.8,1.4221,2.66835,1.83525,0.71722,0.60066,0.67049,0.33541,1.74143,2.8779,2.04203,0.000364863,0.000364863,0.000364863
72,16824.8,1.42137,2.59043,1.83939,0.75406,0.59979,0.70271,0.3645,1.6584,2.70032,1.9467,0.000361385,0.000361385,0.000361385
73,16964.4,1.42046,2.60657,1.83065,0.63519,0.64163,0.68339,0.3372,1.72569,2.78618,2.00322,0.00035788,0.00035788,0.00035788
74,17112.3,1.40109,2.56814,1.82381,0.68535,0.63954,0.6948,0.35391,1.7097,2.71296,1.99515,0.00035435,0.00035435,0.00035435
75,17258.6,1.42732,2.57505,1.84503,0.67608,0.60991,0.67021,0.33659,1.71774,2.82133,1.99565,0.000350794,0.000350794,0.000350794
76,17411.1,1.40246,2.59235,1.82518,0.67635,0.61628,0.66708,0.32274,1.74591,2.84777,2.00024,0.000347214,0.000347214,0.000347214
77,17628.4,1.39235,2.52256,1.82516,0.71696,0.62644,0.67875,0.34541,1.70184,2.78264,2.01279,0.000343611,0.000343611,0.000343611
78,17906.6,1.41323,2.54135,1.81633,0.68437,0.62328,0.69583,0.34738,1.68645,2.71508,1.98314,0.000339985,0.000339985,0.000339985
79,18252.1,1.39983,2.50462,1.81836,0.69584,0.65196,0.69815,0.36507,1.64976,2.70853,1.95716,0.000336338,0.000336338,0.000336338
80,18396.2,1.39253,2.54586,1.82496,0.65903,0.65869,0.68431,0.35095,1.67372,2.74396,1.97837,0.00033267,0.00033267,0.00033267
81,18539.3,1.38929,2.4933,1.81723,0.71143,0.63253,0.68998,0.3562,1.68067,2.69549,1.98445,0.000328982,0.000328982,0.000328982
82,18681.3,1.40285,2.56032,1.82181,0.68566,0.64729,0.69041,0.35503,1.68054,2.75717,1.97238,0.000325275,0.000325275,0.000325275
83,18823.4,1.39393,2.51443,1.8098,0.69896,0.65104,0.71119,0.36258,1.66136,2.67542,1.95313,0.00032155,0.00032155,0.00032155
84,18965.2,1.38471,2.49994,1.80988,0.69087,0.6662,0.70996,0.36035,1.67878,2.65562,1.96499,0.000317809,0.000317809,0.000317809
85,19106.5,1.39965,2.49806,1.81568,0.66182,0.65894,0.70385,0.36487,1.64341,2.66629,1.92241,0.000314051,0.000314051,0.000314051
86,19356.9,1.37556,2.47275,1.80141,0.71213,0.6463,0.7059,0.37051,1.65262,2.65986,1.95401,0.000310278,0.000310278,0.000310278
87,19693.5,1.38436,2.46262,1.80279,0.68328,0.65468,0.7031,0.36471,1.67642,2.70827,1.98393,0.00030649,0.00030649,0.00030649
88,19887.1,1.3803,2.47276,1.79997,0.75011,0.63133,0.71015,0.37719,1.63657,2.62904,1.9238,0.00030269,0.00030269,0.00030269
89,20033.3,1.37339,2.45085,1.78981,0.6968,0.63724,0.697,0.3479,1.72875,2.69331,2.00298,0.000298877,0.000298877,0.000298877
90,20179.1,1.35113,2.40735,1.77809,0.70405,0.65218,0.71244,0.37885,1.62067,2.56788,1.93537,0.000295052,0.000295052,0.000295052
91,20323.3,1.36276,2.40584,1.78718,0.7032,0.6578,0.69949,0.36102,1.66775,2.65028,1.97912,0.000291218,0.000291218,0.000291218
92,20470.6,1.37611,2.3806,1.79761,0.74037,0.63827,0.71687,0.3746,1.66539,2.61967,1.9529,0.000287373,0.000287373,0.000287373
93,20619.7,1.35864,2.39876,1.7885,0.70461,0.6772,0.72671,0.37597,1.66151,2.56581,1.94737,0.00028352,0.00028352,0.00028352
94,20768.5,1.34832,2.38025,1.78146,0.74104,0.63697,0.70817,0.36534,1.67667,2.60742,1.95328,0.000279659,0.000279659,0.000279659
95,20915.2,1.35651,2.3439,1.77128,0.70181,0.65161,0.70759,0.35488,1.72243,2.65565,1.99379,0.000275792,0.000275792,0.000275792
96,21063.8,1.3529,2.37582,1.78156,0.72776,0.63405,0.705,0.36213,1.71186,2.71513,1.99657,0.000271919,0.000271919,0.000271919
97,21375.2,1.35496,2.38409,1.77173,0.719,0.63769,0.70373,0.36708,1.67205,2.64056,1.93928,0.000268041,0.000268041,0.000268041
98,21643.8,1.34872,2.27582,1.76667,0.6562,0.70205,0.71945,0.3738,1.67557,2.54418,1.96223,0.000264159,0.000264159,0.000264159
99,21783.3,1.34501,2.32242,1.76757,0.70304,0.6591,0.7213,0.38317,1.65676,2.55133,1.94662,0.000260274,0.000260274,0.000260274
100,21923.1,1.35947,2.28812,1.77581,0.68794,0.68766,0.72736,0.36522,1.70644,2.53839,1.96151,0.000256388,0.000256388,0.000256388
101,22062.2,1.3439,2.33499,1.76834,0.70835,0.65277,0.70946,0.36725,1.69827,2.63294,1.96132,0.0002525,0.0002525,0.0002525
102,22201.1,1.33118,2.2992,1.76237,0.68291,0.69016,0.72829,0.37553,1.67133,2.56109,1.95576,0.000248612,0.000248612,0.000248612
103,22343.5,1.32819,2.30515,1.75512,0.71214,0.68383,0.73507,0.39072,1.6228,2.47904,1.91538,0.000244726,0.000244726,0.000244726
104,22483.9,1.32542,2.24923,1.74629,0.71946,0.67899,0.73211,0.38296,1.65982,2.55046,1.9372,0.000240841,0.000240841,0.000240841
105,22623.2,1.32895,2.24559,1.75227,0.70033,0.66456,0.71226,0.36635,1.6708,2.58793,1.96774,0.000236959,0.000236959,0.000236959
106,22762.3,1.31239,2.26305,1.74776,0.72573,0.68227,0.73792,0.38717,1.6708,2.50196,1.96112,0.000233081,0.000233081,0.000233081
107,22945.8,1.32123,2.24253,1.74843,0.69883,0.68953,0.74055,0.3927,1.64263,2.49313,1.94078,0.000229208,0.000229208,0.000229208
108,23176.2,1.32333,2.22467,1.74518,0.70819,0.68664,0.7357,0.3883,1.65939,2.53461,1.94803,0.000225341,0.000225341,0.000225341
109,23416.5,1.31927,2.17837,1.75092,0.72306,0.66797,0.72615,0.38356,1.65253,2.5343,1.94719,0.00022148,0.00022148,0.00022148
110,23556.4,1.30771,2.19249,1.73926,0.7063,0.68134,0.7234,0.38754,1.63899,2.51595,1.94511,0.000217627,0.000217627,0.000217627
111,23696,1.29784,2.17062,1.71942,0.70436,0.69256,0.73526,0.39373,1.61721,2.48191,1.92973,0.000213782,0.000213782,0.000213782
112,23835.6,1.29492,2.18293,1.72567,0.71277,0.67577,0.73157,0.38807,1.64007,2.49564,1.93503,0.000209948,0.000209948,0.000209948
113,23974.6,1.30309,2.14716,1.73255,0.72462,0.67511,0.72895,0.39067,1.63563,2.48414,1.95048,0.000206123,0.000206123,0.000206123
114,24113.5,1.29717,2.15796,1.72206,0.70395,0.68319,0.72145,0.38379,1.64434,2.54558,1.94905,0.00020231,0.00020231,0.00020231
115,24252.2,1.29702,2.14899,1.71543,0.71767,0.67091,0.74122,0.39759,1.62448,2.46148,1.92004,0.00019851,0.00019851,0.00019851
116,24391.5,1.28188,2.1089,1.70619,0.68944,0.71024,0.74093,0.40054,1.61159,2.44942,1.9248,0.000194722,0.000194722,0.000194722
117,24531.2,1.30541,2.14568,1.73147,0.7184,0.65719,0.72677,0.38418,1.65189,2.47637,1.95706,0.000190949,0.000190949,0.000190949
118,24670.7,1.29114,2.11367,1.71697,0.73865,0.66325,0.74337,0.39298,1.63428,2.43241,1.91921,0.000187191,0.000187191,0.000187191
119,24897.3,1.29054,2.15635,1.72623,0.74922,0.67588,0.74204,0.39597,1.61734,2.45352,1.92713,0.00018345,0.00018345,0.00018345
120,25184.1,1.27368,2.10251,1.71308,0.74765,0.67676,0.7477,0.39804,1.64267,2.40994,1.94272,0.000179725,0.000179725,0.000179725
121,25330.8,1.28524,2.11969,1.7186,0.73846,0.68289,0.7474,0.39808,1.63682,2.39857,1.94717,0.000176018,0.000176018,0.000176018
122,25476.8,1.26249,2.05798,1.69452,0.73289,0.68056,0.736,0.39778,1.62448,2.45427,1.91966,0.00017233,0.00017233,0.00017233
123,25629.1,1.25734,2.04328,1.69305,0.75043,0.67651,0.74999,0.40178,1.61257,2.38213,1.92646,0.000168662,0.000168662,0.000168662
124,25781.7,1.2551,2.06658,1.68689,0.75613,0.6723,0.74649,0.4017,1.60379,2.41746,1.91359,0.000165015,0.000165015,0.000165015
125,25922.5,1.2619,2.05833,1.68846,0.71748,0.69319,0.7448,0.39907,1.61817,2.41464,1.9173,0.000161389,0.000161389,0.000161389
126,26061.3,1.25498,2.03979,1.68743,0.70205,0.69492,0.74478,0.39702,1.62089,2.39607,1.91041,0.000157786,0.000157786,0.000157786
127,26200.3,1.26624,2.08864,1.7075,0.7052,0.70356,0.7482,0.40191,1.61864,2.399,1.91636,0.000154206,0.000154206,0.000154206
128,26340,1.25754,2.0482,1.69049,0.719,0.70156,0.75211,0.40222,1.61269,2.41013,1.92656,0.00015065,0.00015065,0.00015065
129,26497.5,1.24716,2.03171,1.68054,0.70009,0.69056,0.74185,0.39744,1.63577,2.44176,1.94821,0.00014712,0.00014712,0.00014712
130,26717.4,1.24717,1.9893,1.6886,0.71134,0.70274,0.7412,0.39087,1.6488,2.45764,1.95451,0.000143615,0.000143615,0.000143615
131,26995.2,1.24202,1.99759,1.68278,0.73444,0.6905,0.75573,0.40775,1.62595,2.39125,1.93523,0.000140137,0.000140137,0.000140137
132,27135.9,1.2302,1.95115,1.6678,0.71064,0.71688,0.75109,0.39905,1.64251,2.4126,1.93892,0.000136687,0.000136687,0.000136687
133,27275.6,1.25191,1.98212,1.68496,0.71131,0.70132,0.75064,0.40459,1.63093,2.37978,1.93776,0.000133266,0.000133266,0.000133266
134,27415.2,1.23333,1.98538,1.66432,0.72344,0.6906,0.7438,0.40116,1.62094,2.4013,1.93999,0.000129874,0.000129874,0.000129874
135,27563.3,1.23384,1.95627,1.6659,0.7494,0.69008,0.7477,0.40263,1.63064,2.38572,1.94344,0.000126512,0.000126512,0.000126512
136,27702.2,1.23957,1.97263,1.66757,0.70952,0.70066,0.75025,0.40815,1.60865,2.36132,1.92785,0.000123182,0.000123182,0.000123182
137,27841.7,1.22517,1.94239,1.66397,0.74036,0.67907,0.75011,0.40194,1.61636,2.38145,1.94266,0.000119883,0.000119883,0.000119883
138,27987.7,1.21233,1.92686,1.65425,0.73156,0.68804,0.75243,0.4098,1.6104,2.34592,1.92491,0.000116617,0.000116617,0.000116617
139,28135.9,1.20821,1.91138,1.65463,0.73823,0.699,0.75558,0.40958,1.61398,2.3643,1.92853,0.000113384,0.000113384,0.000113384
140,28302,1.21777,1.93239,1.66337,0.72749,0.69967,0.75088,0.401,1.63529,2.39479,1.95321,0.000110186,0.000110186,0.000110186
141,28576.4,1.20817,1.90735,1.65642,0.71429,0.69694,0.7457,0.40551,1.62291,2.40806,1.93648,0.000107023,0.000107023,0.000107023
142,28815.8,1.20524,1.88697,1.65404,0.73228,0.69986,0.75157,0.41046,1.62744,2.34502,1.93823,0.000103896,0.000103896,0.000103896
143,28955.1,1.21053,1.8914,1.65043,0.71613,0.70631,0.75512,0.41149,1.62111,2.31951,1.94132,0.000100806,0.000100806,0.000100806
144,29094.3,1.19977,1.89512,1.65,0.75367,0.68661,0.75472,0.41374,1.60204,2.29485,1.92572,9.77524e-05,9.77524e-05,9.77524e-05
145,29233.7,1.20981,1.8882,1.64979,0.74214,0.69543,0.75572,0.41558,1.6078,2.32362,1.93103,9.47376e-05,9.47376e-05,9.47376e-05
146,29373.2,1.19546,1.84682,1.64083,0.74277,0.71293,0.76426,0.4146,1.62499,2.31116,1.92795,9.17616e-05,9.17616e-05,9.17616e-05
147,29511.8,1.20014,1.87443,1.65045,0.74663,0.70321,0.76324,0.4204,1.60507,2.28953,1.91511,8.88253e-05,8.88253e-05,8.88253e-05
148,29651.6,1.18267,1.79491,1.6241,0.73637,0.69856,0.75682,0.41295,1.61435,2.35752,1.93658,8.59294e-05,8.59294e-05,8.59294e-05
149,29790.7,1.1854,1.83588,1.63514,0.74329,0.69727,0.75586,0.40906,1.61833,2.37055,1.94379,8.30746e-05,8.30746e-05,8.30746e-05
150,29929.6,1.19393,1.83469,1.62419,0.7128,0.71382,0.75495,0.4057,1.63049,2.3773,1.95102,8.02616e-05,8.02616e-05,8.02616e-05
151,30069.2,1.17787,1.81592,1.62693,0.74501,0.70226,0.76551,0.41857,1.61224,2.32361,1.9332,7.74911e-05,7.74911e-05,7.74911e-05
152,30280.4,1.17951,1.80234,1.62673,0.7448,0.70013,0.76004,0.4141,1.61495,2.33109,1.93405,7.47637e-05,7.47637e-05,7.47637e-05
153,30583.6,1.18765,1.82773,1.63028,0.74793,0.69331,0.7614,0.41668,1.62663,2.32065,1.9494,7.20803e-05,7.20803e-05,7.20803e-05
154,30722.5,1.17302,1.79979,1.62102,0.7648,0.70428,0.76583,0.41687,1.61796,2.2944,1.94358,6.94413e-05,6.94413e-05,6.94413e-05
155,30861.3,1.16758,1.77834,1.61668,0.78037,0.69492,0.76931,0.41952,1.60977,2.29138,1.93789,6.68475e-05,6.68475e-05,6.68475e-05
156,31000.9,1.1696,1.7862,1.61562,0.75156,0.715,0.76641,0.41636,1.6134,2.30223,1.94434,6.42995e-05,6.42995e-05,6.42995e-05
157,31148.4,1.16503,1.77258,1.61511,0.74577,0.72609,0.76968,0.41873,1.62127,2.30933,1.95636,6.1798e-05,6.1798e-05,6.1798e-05
158,31287.3,1.17266,1.77409,1.62043,0.705,0.73644,0.76523,0.41434,1.63333,2.33892,1.9647,5.93435e-05,5.93435e-05,5.93435e-05
159,31425.9,1.17108,1.78706,1.60996,0.69826,0.73888,0.76093,0.41375,1.6329,2.34891,1.96328,5.69366e-05,5.69366e-05,5.69366e-05
160,31564.7,1.16218,1.75756,1.61119,0.73858,0.71879,0.76635,0.41285,1.63177,2.32515,1.95908,5.4578e-05,5.4578e-05,5.4578e-05
161,31703.5,1.15055,1.74862,1.6076,0.72347,0.72825,0.76624,0.41832,1.61869,2.30632,1.94451,5.22683e-05,5.22683e-05,5.22683e-05
162,31842.8,1.14935,1.75393,1.59923,0.72059,0.72828,0.7637,0.41532,1.62466,2.31648,1.95258,5.00079e-05,5.00079e-05,5.00079e-05
163,32063.2,1.14873,1.74628,1.59562,0.72538,0.72792,0.7625,0.41507,1.62368,2.33044,1.96061,4.77976e-05,4.77976e-05,4.77976e-05
164,32360.3,1.14596,1.74958,1.59024,0.73186,0.72997,0.76422,0.41103,1.63368,2.34433,1.96968,4.56377e-05,4.56377e-05,4.56377e-05
165,32498.9,1.15125,1.72448,1.59952,0.7473,0.71462,0.76074,0.41246,1.63343,2.3332,1.96698,4.35288e-05,4.35288e-05,4.35288e-05
166,32637.6,1.1563,1.75174,1.6063,0.74904,0.70223,0.76458,0.41619,1.63133,2.32047,1.97167,4.14716e-05,4.14716e-05,4.14716e-05
167,32776.6,1.15132,1.75117,1.59926,0.76328,0.69643,0.76214,0.41555,1.62641,2.3147,1.9702,3.94663e-05,3.94663e-05,3.94663e-05
168,32915.5,1.14833,1.71961,1.59827,0.74291,0.72391,0.76886,0.41754,1.62456,2.28866,1.96735,3.75137e-05,3.75137e-05,3.75137e-05
169,33054.4,1.15185,1.72655,1.6093,0.7532,0.72166,0.76944,0.41574,1.63041,2.30687,1.96634,3.56141e-05,3.56141e-05,3.56141e-05
170,33193.2,1.14759,1.71573,1.59488,0.74014,0.72204,0.76678,0.41653,1.62069,2.30816,1.95612,3.3768e-05,3.3768e-05,3.3768e-05
171,33332.2,1.1557,1.75372,1.6025,0.75135,0.72293,0.7656,0.41604,1.62494,2.31307,1.95645,3.19759e-05,3.19759e-05,3.19759e-05
172,33471,1.1232,1.7087,1.58184,0.7484,0.71061,0.76321,0.4159,1.62165,2.32184,1.95396,3.02382e-05,3.02382e-05,3.02382e-05
173,33610.1,1.13912,1.71985,1.58955,0.75265,0.71607,0.76265,0.4168,1.61565,2.32699,1.95515,2.85553e-05,2.85553e-05,2.85553e-05
174,33830.5,1.12529,1.68667,1.57454,0.73217,0.72646,0.76411,0.41612,1.61328,2.32084,1.95539,2.69277e-05,2.69277e-05,2.69277e-05
175,34078.3,1.13892,1.69048,1.5856,0.74205,0.71516,0.76321,0.41649,1.62265,2.33299,1.96165,2.53557e-05,2.53557e-05,2.53557e-05
176,34271.4,1.12461,1.67524,1.57282,0.75015,0.71592,0.76509,0.41869,1.61636,2.3113,1.95656,2.38398e-05,2.38398e-05,2.38398e-05
177,34410.6,1.13249,1.68465,1.57318,0.73517,0.72942,0.76743,0.41884,1.6197,2.30073,1.96105,2.23803e-05,2.23803e-05,2.23803e-05
