epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,8426.35,1.50711,3.14641,1.94316,0.64965,0.61055,0.6506,0.31665,1.754,3.04485,2.05512,0.000450422,0.000450422,0.000450422
43,8624.16,1.5208,3.14308,1.94683,0.67285,0.60531,0.66983,0.32065,1.77487,2.98333,2.03444,0.000448063,0.000448063,0.000448063
44,8822.32,1.52024,3.18079,1.95199,0.6498,0.61716,0.65226,0.31727,1.7353,3.0237,2.05703,0.000445657,0.000445657,0.000445657
45,9019.54,1.5104,3.13864,1.95248,0.65423,0.61281,0.6617,0.32675,1.74009,2.9579,2.00778,0.000443202,0.000443202,0.000443202
46,9218.09,1.49089,3.12611,1.93251,0.64256,0.62663,0.65731,0.32756,1.70111,2.95,1.98913,0.0004407,0.0004407,0.0004407
47,9416.72,1.50332,3.11373,1.9295,0.65903,0.60304,0.64843,0.32493,1.7188,2.9845,1.99412,0.000438152,0.000438152,0.000438152
48,9614.31,1.49729,3.0476,1.9294,0.67415,0.61159,0.66724,0.334,1.71018,2.9156,2.00855,0.000435559,0.000435559,0.000435559
49,9814.31,1.48763,3.02277,1.93379,0.65861,0.61171,0.64205,0.30269,1.8076,3.08979,2.05913,0.00043292,0.00043292,0.00043292
50,10012.7,1.47785,3.02803,1.915,0.6666,0.60419,0.63937,0.31639,1.72068,3.11739,1.9878,0.000430236,0.000430236,0.000430236
51,10211.9,1.487,3.04923,1.91834,0.67488,0.61642,0.6679,0.33646,1.67565,2.88157,1.97333,0.000427509,0.000427509,0.000427509
52,10410.8,1.47119,3.0052,1.90022,0.6758,0.61435,0.67641,0.3335,1.7159,2.8734,1.97564,0.000424738,0.000424738,0.000424738
53,10609.5,1.47902,2.99855,1.90952,0.6433,0.65146,0.67808,0.3374,1.69338,2.86554,1.97554,0.000421925,0.000421925,0.000421925
54,10808.9,1.47202,2.95069,1.91274,0.66421,0.6117,0.66026,0.32885,1.69705,2.91938,2.00988,0.000419071,0.000419071,0.000419071
55,11007,1.45679,2.95975,1.89075,0.65721,0.61195,0.66228,0.32999,1.67739,2.91318,2.00035,0.000416175,0.000416175,0.000416175
